DAUID,DA_address,Target_name,Target_address,Distance (km)
59170279,"1144 Rockland Ave, Victoria, BC V8V 3H7",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.89
59170280,"1020 Richardson St, Victoria, BC V8V 3C5",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.6
59170280,"1138 McClure St, Victoria, BC V8V 3G2",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.69
59170281,"1019 Rockland Ave, Victoria, BC V8V 3H6",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.82
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.39
59170285,"1027 Collinson St, Victoria, BC V8V 3B9",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.46
59170286,"1030 Pendergast St, Victoria, BC V8V 2X2",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.18
59170286,"1038 Harling Ln, Victoria, BC V8V 3T6",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.29
59170287,"419 Chester Ave, Victoria, BC V8V 4B9",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.23
59170288,"1255 Oscar St, Victoria, BC V8V 2X6",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.45
59170288,"354 Chester Ave, Victoria, BC V8V 4B6",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.16
59170289,"535 Su'it St, Victoria, BC V8V 4C3",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.47
59170290,"1017 Oliphant Ave, Victoria, BC V8V 2T9",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.18
59170290,"1147 Oxford St, Victoria, BC V8V 2V2",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.15
59170291,"1236 Chapman St, Victoria, BC V8V 2T8",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.4
59170291,"135 Howe St, Victoria, BC V8V 4K5",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.6
59170292,"1125 Faithful St, Victoria, BC V8V 2R5",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",0.53
